2.478830516338348389e-02,1.540897786617279053e-01,9.781624078750610352e-01,-4.807443916797637939e-02,1.759212836623191833e-02,-3.771755695343017578e-01,9.247258901596069336e-01,-5.141988396644592285e-01,2.835296690464019775e-01,1.269226074218750000e-01,6.565394401550292969e-01,-1.619908958673477173e-01,-5.826417729258537292e-02,-2.161777317523956299e-01,-1.883494704961776733e-01,-5.817552208900451660e-01,5.538936853408813477e-01,-1.608601063489913940e-01,5.901339650154113770e-02,-1.121805142611265182e-02,-3.323423564434051514e-01,7.948439717292785645e-01,-6.334569454193115234e-01,-1.099049091339111328e+00,-1.072296276688575745e-01,-5.109775066375732422e-01,-3.474928736686706543e-01,1.073716208338737488e-01,-1.449303746223449707e+00,-2.165663801133632660e-02,3.365839123725891113e-01,-1.017983481287956238e-01
4.587678238749504089e-02,1.656242907047271729e-01,9.776939153671264648e-01,-4.461878910660743713e-02,8.386781439185142517e-03,-3.469981849193572998e-01,9.367662668228149414e-01,-5.009933710098266602e-01,2.243746668100357056e-01,1.154354289174079895e-01,6.680902242660522461e-01,-1.786763370037078857e-01,-2.552570402622222900e-02,-2.340614199638366699e-01,-2.825731933116912842e-01,-6.233085989952087402e-01,6.707326173782348633e-01,-1.107441335916519165e-01,3.205467388033866882e-02,-2.401517704129219055e-02,-3.548579812049865723e-01,8.066945075988769531e-01,-6.208746433258056641e-01,-1.128625869750976562e+00,-8.312363922595977783e-02,-4.625400602817535400e-01,-3.911651372909545898e-01,1.295543760061264038e-01,-1.434006571769714355e+00,-1.279219426214694977e-02,3.416057527065277100e-01,-1.236003935337066650e-01
6.454566866159439087e-02,1.730023175477981567e-01,9.817220568656921387e-01,-3.914339467883110046e-02,1.617075293324887753e-03,-3.192909061908721924e-01,9.468466043472290039e-01,-4.661512970924377441e-01,1.625890582799911499e-01,9.850361943244934082e-02,6.372146606445312500e-01,-1.825448870658874512e-01,2.339491620659828186e-03,-2.764304578304290771e-01,-3.824118375778198242e-01,-6.132141947746276855e-01,7.911614179611206055e-01,2.806645631790161133e-02,7.805292960256338120e-03,-5.969170853495597839e-02,-3.739138543605804443e-01,8.169530630111694336e-01,-5.985643267631530762e-01,-1.157261848449707031e+00,-4.430054128170013428e-02,-4.150550365447998047e-01,-4.302351176738739014e-01,1.535344868898391724e-01,-1.384880304336547852e+00,-3.827531356364488602e-03,3.439604640007019043e-01,-1.540732532739639282e-01
8.210411667823791504e-02,1.793957799673080444e-01,9.886628985404968262e-01,-3.721261397004127502e-02,-1.910168561153113842e-03,-2.934417128562927246e-01,9.552505016326904297e-01,-4.253166019916534424e-01,1.119880229234695435e-01,7.355317473411560059e-02,5.857205390930175781e-01,-1.716381162405014038e-01,2.771572209894657135e-02,-3.303973376750946045e-01,-4.449577927589416504e-01,-5.602164864540100098e-01,8.841708302497863770e-01,1.483447551727294922e-01,-4.656242951750755310e-02,-9.135770052671432495e-02,-3.930613696575164795e-01,8.332566022872924805e-01,-5.623297095298767090e-01,-1.181821346282958984e+00,4.301903303712606430e-03,-3.638028502464294434e-01,-4.704641103744506836e-01,1.855272948741912842e-01,-1.328831791877746582e+00,-4.215385764837265015e-03,3.437813520431518555e-01,-1.857987940311431885e-01
1.020785793662071228e-01,1.858577877283096313e-01,9.997401237487792969e-01,-4.293588921427726746e-02,-3.851053072139620781e-03,-2.628382444381713867e-01,9.638764262199401855e-01,-3.695666790008544922e-01,7.543493062257766724e-02,3.662128001451492310e-02,5.075525641441345215e-01,-1.429730355739593506e-01,5.793682858347892761e-02,-4.156328737735748291e-01,-4.383153915405273438e-01,-4.121621549129486084e-01,9.635202288627624512e-01,2.504709661006927490e-01,-6.512280553579330444e-02,-1.160737797617912292e-01,-4.131759405136108398e-01,8.534713387489318848e-01,-5.081461668014526367e-01,-1.209341287612915039e+00,5.051646009087562561e-02,-3.036447167396545410e-01,-4.943458735942840576e-01,2.211975157260894775e-01,-1.235704302787780762e+00,-2.714883163571357727e-02,3.422731161117553711e-01,-2.070018351078033447e-01
1.146055757999420166e-01,1.885821074247360229e-01,1.007833957672119141e+00,-5.036303400993347168e-02,-4.284409806132316589e-03,-2.477198541164398193e-01,9.675123095512390137e-01,-3.279158473014831543e-01,6.880167126655578613e-02,1.888642832636833191e-02,4.506602883338928223e-01,-1.263476461172103882e-01,6.903310120105743408e-02,-4.745588600635528564e-01,-3.774412870407104492e-01,-2.811312675476074219e-01,9.998856186866760254e-01,2.519749999046325684e-01,-2.700476162135601044e-02,-1.073563024401664734e-01,-4.264881908893585205e-01,8.628537058830261230e-01,-4.646947383880615234e-01,-1.237765312194824219e+00,7.864181697368621826e-02,-2.611939609050750732e-01,-4.910510480403900146e-01,2.414720654487609863e-01,-1.127830743789672852e+00,-5.746439099311828613e-02,3.458144962787628174e-01,-2.170002162456512451e-01
1.257627457380294800e-01,1.894694864749908447e-01,1.013914704322814941e+00,-5.738047882914543152e-02,-5.120408255606889725e-03,-2.331982105970382690e-01,9.707213044166564941e-01,-2.938691079616546631e-01,6.990899890661239624e-02,1.034689787775278091e-02,4.126130640506744385e-01,-1.300906538963317871e-01,6.603539735078811646e-02,-5.168305039405822754e-01,-3.028058409690856934e-01,-1.726681888103485107e-01,1.029989361763000488e+00,2.052806168794631958e-01,3.198281675577163696e-02,-8.564221113920211792e-02,-4.393982887268066406e-01,8.619097471237182617e-01,-4.208676218986511230e-01,-1.273137450218200684e+00,1.009987071156501770e-01,-2.196471989154815674e-01,-4.719218611717224121e-01,2.563960850238800049e-01,-9.966936707496643066e-01,-8.651801198720932007e-02,3.559069037437438965e-01,-2.285977602005004883e-01
1.391066461801528931e-01,1.884017288684844971e-01,1.015902757644653320e+00,-6.426838785409927368e-02,-7.502349559217691422e-03,-2.046995908021926880e-01,9.766838550567626953e-01,-2.829660773277282715e-01,7.356861978769302368e-02,7.523852400481700897e-03,4.304236769676208496e-01,-1.778103411197662354e-01,7.167452573776245117e-02,-5.280365347862243652e-01,-2.126031965017318726e-01,-9.333761036396026611e-02,1.022383689880371094e+00,1.582586467266082764e-01,1.117769554257392883e-01,-6.149625405669212341e-02,-4.541903436183929443e-01,8.400557041168212891e-01,-3.665021359920501709e-01,-1.331157922744750977e+00,1.282086074352264404e-01,-1.658838987350463867e-01,-4.276387989521026611e-01,2.710040211677551270e-01,-8.022696375846862793e-01,-1.116518005728721619e-01,3.770162761211395264e-01,-2.539712488651275635e-01
1.407479196786880493e-01,1.847287863492965698e-01,1.011028885841369629e+00,-6.098133698105812073e-02,2.830919111147522926e-03,-1.749423593282699585e-01,9.826843142509460449e-01,-3.359468579292297363e-01,6.722290813922882080e-02,-9.337705560028553009e-03,4.857198596000671387e-01,-2.087255716323852539e-01,6.572040170431137085e-02,-5.527122020721435547e-01,-1.503589600324630737e-01,-4.653910547494888306e-02,9.839554429054260254e-01,1.517913639545440674e-01,1.578429043292999268e-01,-5.227556824684143066e-02,-4.620583057403564453e-01,8.026295900344848633e-01,-3.303458690643310547e-01,-1.379158496856689453e+00,1.514903903007507324e-01,-1.262546479701995850e-01,-3.922933340072631836e-01,2.828391194343566895e-01,-6.682429909706115723e-01,-1.093694493174552917e-01,3.929042816162109375e-01,-2.806670367717742920e-01
1.417511999607086182e-01,1.805077642202377319e-01,9.988166093826293945e-01,-5.605088546872138977e-02,1.164391078054904938e-02,-1.480028331279754639e-01,9.873286485671997070e-01,-4.119905233383178711e-01,5.315290763974189758e-02,-3.514757752418518066e-02,5.859910845756530762e-01,-2.435985803604125977e-01,7.647430896759033203e-02,-5.783180594444274902e-01,-9.307841211557388306e-02,9.234444238245487213e-03,9.484725594520568848e-01,1.452299505472183228e-01,1.819377392530441284e-01,-4.091008007526397705e-02,-4.677445590496063232e-01,7.506199479103088379e-01,-2.979647517204284668e-01,-1.428865194320678711e+00,1.719856113195419312e-01,-8.539851754903793335e-02,-3.619459569454193115e-01,3.037729859352111816e-01,-5.597740411758422852e-01,-9.191696345806121826e-02,4.036129415035247803e-01,-3.084623515605926514e-01
